"week","mean","median","sd","skewness","kurtosis"
"2017-41",44696.2171505912,36784,39140.1181707267,1.44866402172585,7.5453542298482
"2017-42",36841.0324407296,15788.5,51971.1109327228,1.91883328426096,6.46307096396189
"2017-43",30132.8655417622,13708,46234.0480116893,2.41770151292727,9.52820780387574
"2017-44",24451.861000329,863.5,45150.7756887158,2.7277360306981,11.1650213457744
"2017-45",27077.6156628685,1162,46315.6116392843,2.4464653618215,9.76778830385669
"2017-46",23796.0859227457,1081,42172.6838447462,3.00865620713588,13.9107788258455
"2017-47",27975.1713134897,436,48091.1327135654,2.46900439993783,10.1736087393303
"2017-48",28260.6599974534,152,54369.8597151071,2.43019540121007,8.81478917246934
"2017-49",33533.0285266316,2836,53996.5007841492,2.01518421340639,6.93347524362994
"2017-50",58065.2241654049,49324,46300.0579076768,1.10962643838027,5.1544366619432
"2017-51",62262.3051739516,64621,46125.192496733,0.437867544507994,3.51331079112893
"2017-52",64137.2365140325,74263,42653.1050216207,0.266787673032062,4.64225848854702
"2018-01",56019.7869491988,56896,49677.004887472,0.692913367114241,3.53888395694032
"2018-02",12498.4160921566,9,34432.7986832,3.03978250538365,12.8494468649893
"2018-03",2815.93001018167,3,18834.6121292482,8.83856610018737,93.7292045437111
"2018-04",22993.6001841371,315,48109.3668974068,2.46456676440097,9.19550521689166
"2018-05",41500.5079619719,931,62297.6634486475,1.16613707357918,3.07531330482274
"2018-06",29596.0695217218,823,44414.5308666992,1.97811178710207,8.11937784414215
"2018-07",17072.3860364438,48,42404.8110730918,3.45677621320789,16.690475252379
"2018-08",16473.8077043422,58,45821.5805145316,3.77741797554154,18.1790334925905
"2018-09",14847.8166864216,36,39163.5354733428,3.54745109403313,16.5464193023973
"2018-10",11727.9245219296,55,35091.3128852152,4.56152312904707,27.1702152217017
"2018-11",13900.7332032845,55,38607.382826527,3.77418185769094,18.6030408465042
"2018-12",15934.4560437456,72,44393.9109574847,3.96300216978248,20.0556610151373
"2018-13",9567.39219846403,11,33796.9751990997,4.93599136269145,31.4073110376826
"2018-14",9525.58714091346,64,31062.4406219943,5.50165414506102,39.2312789554989
"2018-15",12536.8355201108,111,29186.6800239832,4.03477020710198,26.6596686028734
"2018-16",10349.3346741039,45,31013.0798290701,4.50239335176185,27.3104008601514
"2018-17",9715.24807031528,42,31343.3104771639,4.88508904656249,30.643489843677
"2018-18",21020.5404832743,79,47451.0213628516,2.47483360788748,8.5150664041409
"2018-19",13712.6200673829,88,38825.4984985469,4.12479744084425,22.3553321631573
"2018-20",11448.175501931,74,33527.9386901711,4.20107912957075,23.1211742713109
"2018-21",16487.0485130386,85,47010.3816428714,4.0151117081828,20.1762627235663
"2018-22",13666.0120973507,191,37155.2505322544,3.72777127299101,17.8437376080033
"2018-23",12764.6985788284,99,37588.4220414467,4.37565161526046,25.7409977482804
"2018-24",10282.8192109627,45,34310.4405016669,4.56699814211401,26.2288552061881
"2018-25",7976.23498868183,6,25955.5127064304,6.52060868332692,61.5184689341897
"2018-26",6945.85787898997,37,24101.0131505273,5.74721331326245,43.4772142255596
"2018-27",4493.55782841862,1,23090.6563445654,8.74454408924862,100.400416924359
"2018-28",14232.7895367038,28,39826.5268353769,4.4330014372198,26.4890000211739
"2018-29",10889.9566785505,0,32624.6188110195,3.94479696794052,20.7729724353121
"2018-30",8737.30008907668,15,29756.6308700639,4.98321241359713,32.9369788398102
"2018-31",2706.70345809395,0,16613.1686897947,8.62650747188289,94.472663163217
"2018-32",10660.3055565773,61,28832.6479115761,4.29074274266799,25.113013355577
"2018-33",18100.8763973577,3,44062.008415856,2.49838217961794,8.73743151664246
"2018-34",7196.72927606568,4,27167.4680359802,5.25238989164965,35.046529340077
"2018-35",1019.64633483978,0,8931.00556417039,15.8386351108859,344.599723557994
"2018-36",730.136861263473,0,8095.13036759705,21.4362967485783,625.656300961861
"2018-37",4997.64935295405,3,21489.395440392,6.89475604862395,61.6142725810334
"2018-38",6886.69497391361,10,25884.7216025018,5.80982214395664,42.7019864741658
"2018-39",5949.63890746334,6,24256.2725582098,6.33256825677873,51.7164513882087
"2018-40",6888.54714117385,0,28093.8025436359,5.09670093600483,32.4054286544852
"2018-41",14658.2803895974,45,38967.4572751427,3.51518957663433,19.1071603691259
"2018-42",5697.55281298973,11,22542.2138372995,6.52162840716602,56.2838988835167
"2018-43",32119.3651787267,395,43400.6134148866,1.78509496121225,10.9333596232817
"2018-44",3028.84969151054,0,16804.6751949285,9.18229755865447,108.520184466098
"2018-45",2163.23902010626,0,15284.9804673911,13.4942958542229,249.811142739576
"2018-46",3813.34266111516,0,16296.1705050872,7.2393533461215,81.6352006244341
"2018-47",2403.28962216769,4,15569.2045526756,13.003506207298,220.656195446529
"2018-48",17255.2909863089,2648,33429.134487866,5.36610481249994,45.0463050916241
"2018-49",16594.8787586083,104,41345.8718913805,4.69761615646728,34.3486907406666
"2018-50",20276.6020044789,115,42051.2566217243,2.58586031367128,10.2601138848395
"2018-51",18218.6665917874,1641,34202.048104677,4.0207355637648,25.3203888513059
"2018-52",8539.13275494432,436,26736.0575992561,6.16564079593264,50.5198586936761
"2019-01",8530.52860158636,32,31079.3416289888,5.84788447181963,43.6388496327922
"2019-02",11560.5572158335,58,35530.1538150826,4.63373947427965,28.3978004979068
"2019-03",12919.6451686741,84,43015.5458589885,5.06041240824414,32.917650572557
"2019-04",13948.3202152094,145,37978.2755633883,4.96480148536636,34.594331934558
"2019-05",16680.4984865246,77,39415.2696329581,3.44510388222676,18.4052624041316
"2019-06",12112.553326165,60,35120.7185874896,4.38862314570587,25.597978911818
"2019-07",9692.8261335292,10,33964.6772149901,4.81870995595789,28.7638932666628
"2019-08",12755.2611414596,20,48077.0382854715,5.34774957994055,33.2703155675298
"2019-09",10132.2642281868,27,33777.0093999045,4.59012225202157,27.0289048235606
"2019-10",11976.3965734378,58,37604.5067718954,4.3612270135268,24.1900395297605
"2019-11",9324.44534000682,66,32172.2189649752,4.87575916087768,29.8891358091322
"2019-12",9915.67327299228,13,32482.5619655804,4.731720152364,29.1690949757622
"2019-13",6754.5913631702,9,28969.5733741145,6.41918705627184,53.4752423501393
"2019-14",8964.10830889673,9,30544.395868685,4.89442975400899,33.2961596703828
"2019-15",6285.15885385271,7,28551.0105723894,6.1353442617266,46.0930365652013
"2019-16",11878.6475852346,9,37286.632683375,4.39306337080663,28.0339969432412
"2019-17",10146.2340830188,9,34966.2955230911,4.00801163032292,19.9527367912952
"2019-18",7456.91771561683,14,30719.5779039276,5.25027702664646,35.2002041607902
"2019-19",6489.42689405298,7,28680.4993592843,5.68405637133898,39.8527557657132
"2019-20",4683.65044307936,77,24841.6694826979,7.89611596910228,77.2527123340479
"2019-21",6441.50518701304,21,28831.0824580547,5.99097719517063,45.3920318465895
"2019-22",10199.2412919363,9,34037.4383992703,4.34701909223915,24.8473834695256
"2019-23",5456.7062507033,14,26287.2114522076,6.92545962022304,58.706324967849
"2019-24",5316.51094013195,11,23536.0326345052,6.174935512464,48.9544462354067
"2019-25",7008.07178951642,12,32449.3289479303,6.74571110166612,56.4870271099571
"2019-26",7367.53290735882,10,30530.4614342168,5.79605820496914,43.7399734614508
"2019-27",5957.84059264312,35,28724.7416844957,6.72995987360199,56.5959610014588
"2019-28",6795.88022730859,9,33048.3424185898,6.62854244989976,51.4219019759931
"2019-29",4428.77972665347,35,22318.5036665591,7.85007784411701,74.9056063917528
"2019-30",4487.18943337615,15,24880.5262023197,8.11618440668389,80.4360846743011
"2019-31",5740.04751811228,9,27846.7616352558,6.33610673448898,48.6237305379687
"2019-32",6420.80920689958,10,30776.9411468777,6.41082733212056,48.492319011261
"2019-33",7638.31959523291,55,34305.6373352027,5.70897859333711,39.6149228721561
"2019-34",5142.60442895109,12,27339.2870272448,7.36123359457554,63.7683045744642
"2019-35",6899.4945927625,10,19879.0994334871,5.47241107013228,51.4181863275139
"2019-36",2721.35591249772,10,18228.0401713163,9.86705473714568,117.567597402186
"2019-37",5045.37246516176,8,28565.2900678714,7.36434705322663,61.9138821548596
"2019-38",4333.76109638984,8,24803.8963921095,8.11661065532197,79.3013942196816
"2019-39",4632.71862412606,19,24304.3765081529,8.0375012275386,78.9032481566912
"2019-40",4771.94311920262,31,21973.7298564408,7.74312619941499,77.5455698738777
"2019-41",6142.49133615871,45,24782.9720070878,6.02239251884358,46.8619277385569
"2019-42",3152.89893073708,11,19705.7916089744,9.68374459127131,115.380978563925
"2019-43",4413.95410870298,9,26347.1660174486,8.47685505724579,82.8729110497445
"2019-44",10207.2460985131,9,36747.3460965577,4.80057832221043,27.2511056145601
"2019-45",5607.13973500396,10,28250.4564459131,7.01724584403812,56.4757020289975
"2019-46",13899.0970233198,28,39387.5234252534,4.79716803210035,32.9070267548646
"2019-47",5087.89500294095,12,26245.5719608035,7.07986904766222,60.386728033526
"2019-48",4574.01422408085,10,23956.6655080288,7.5314961927757,68.5126158183096
"2019-49",6599.38093408121,10,34264.8770445638,6.88696640973777,54.1513834215094
"2019-50",3560.53909982867,12,23616.2875691737,9.3021619466339,100.604395321925
"2019-51",3526.94862717628,9,23123.8761630421,9.70845265064427,116.21110740831
"2019-52",7095.35221842139,9,32815.0149382245,6.09528993152826,48.1278240986006
"2020-01",3871.7665364523,14,22623.6378902074,8.66882705859411,89.5001588174494
"2020-02",4709.06296754012,9,26419.9717232149,7.77253688704649,68.7171116193218
"2020-03",7303.39713881392,10,32609.1071533363,6.63794874191858,55.6279682330625
"2020-04",7023.15827237593,12,30841.5011244295,5.5773323707447,38.7154739701315
"2020-05",4787.0680926556,21,25379.8800948749,7.51603744806673,68.334442024218
"2020-06",6655.19172516726,9,29209.218140232,6.55679665259709,53.3952240873457
"2020-07",8553.63864019166,9,37614.7573254008,6.0716349188063,44.4305550827696
"2020-08",6422.15709142791,12,29298.2836830047,6.76754933791998,56.4397199499394
"2020-09",4761.45000497173,12,25215.6403172766,7.83734215303227,76.3050546798367
"2020-10",5794.0899374172,9,31194.6570137578,7.05239589683017,58.0501484946809
"2020-11",8777.83986346913,11,34448.9751728014,5.60557840283522,40.5540353038461
"2020-12",3847.07271133731,6,21492.2374265711,8.8608184525744,97.1008323001113
"2020-13",4609.95119568953,7,28360.6582027619,7.83848686302556,69.5943943803579
"2020-14",27082.81784391,17,60050.165259466,2.03466323889931,5.80345874136018
"2020-15",5464.92600063317,50,30356.0781525839,7.85405362198172,73.8942078182561
"2020-16",7108.89201404271,13,33905.9976283116,6.270351318974,46.3752412210404
"2020-17",5948.48339597248,13,29750.2617325531,6.87792669543422,57.2836245557201
"2020-18",7441.96525883213,9,36727.0376028972,6.71970833746302,54.5122687096598
"2020-19",7380.07183258255,8,32118.8358663255,6.60782269089182,56.6376652377917
"2020-20",26521.6283850658,139,42029.4046486575,1.94191257852504,8.59051636023539
"2020-21",45781.1206775956,269,74817.1563809521,1.49789431056857,3.82837404356491
"2020-22",74084.8277109958,634,93855.857558566,0.639848768509585,1.67289003338866
"2020-23",63914.716166761,27,91959.3405890169,0.880076709437505,2.02475363856688
"2020-24",78622.9107270528,1664,96502.2405375732,0.634657007579389,1.76844173143123
"2020-25",100684.366630048,55015,100527.695339899,0.260881545625345,1.47772661769836
"2020-26",103646.733830347,88514,101371.473487191,0.233676720736213,1.54043646022194
"2020-27",98985.4368625633,46581,101686.194030682,0.302076863639463,1.4848255588898
"2020-28",92628.8350002357,17525,102943.066131382,0.421134063574831,1.47815986966767
"2020-29",92695.0718075969,34014,100890.253892572,0.493104017029503,1.74928211218199
"2020-30",82432.6511513078,10825,100271.823811341,0.713158110041582,1.99692999664757
"2020-31",73909.1403924842,3823,98805.3692723156,0.921052649419943,2.36318321564423
"2020-32",86017.1511114553,1394,105602.265418102,0.630276886982909,1.76923029717726
"2020-33",73276.3486215447,287,97997.1213506156,0.850431441931024,2.22680983059446
"2020-34",78782.2176576773,139,105881.376397208,0.847949732124497,2.28033029050344
"2020-35",84276.8802610492,3296,108534.665984201,0.85789191546508,2.22876553834582
"2020-36",87799.5707909386,344,117845.128510048,0.813280694747366,2.02267451571336
"2020-37",91510.6884860063,987,115700.02926299,0.740106768754374,1.98461589205566
"2020-38",64030.4481102681,213,92907.9471631157,0.979547226158362,2.45083250434981
"2020-39",36194.8356599772,122,71479.9262242923,1.92324096918006,5.34983232132021
"2020-40",30403.1459420711,139,65586.8734485867,2.35166087048753,7.58694465336909
"2020-41",29805.6030761258,58,72760.6724659693,2.37002280225099,7.63024642604145
"2020-42",28192.0330496697,54,65574.6226497764,2.4163477899644,7.72106629364539
"2020-43",30449.3498598633,28,72977.3723280906,2.42550675100326,8.23219086098891
"2020-44",33244.2910746016,52,75693.9153263185,2.05563973742855,5.70325149123606
"2020-45",37429.7373909672,119,78111.0902175019,1.94390094938363,5.37612715083029
"2020-46",32711.7349769423,69,72782.4847998565,2.19445634280126,6.56186378073974
"2020-47",8210.12953668189,11,34468.0296401602,6.1490287267403,47.4452288713474
"2020-48",12457.0386314366,24,41690.1830155803,4.62220702232922,28.2372866285276
"2020-49",14184.8226236513,41,44395.0545065769,5.25661122459241,38.4844522605079
"2020-50",21598.2211323561,114,50356.6919314526,3.797680090536,20.5845024841934
"2020-51",15383.7179890397,38,52662.3647432517,4.43286598916009,23.909630422643
"2020-52",11807.3755895122,18,47330.1654933227,5.19904904624888,32.1188181845543
"2020-53",7937.03659887704,5,39774.1229689892,6.23688554746704,44.9519894605949
"2021-01",8903.9131818588,4,39091.4342291205,6.04805965050974,44.0709500293081
"2021-02",6041.54545785014,2,34550.1793422795,7.69931478332736,68.8521850779238
"2021-03",8379.04367529518,2,40550.7656686565,5.50027069033919,34.6116339610886
"2021-04",2194.63233111879,2,21541.5430592701,12.8155923787192,182.253068172317
"2021-05",3447.03651362186,1,26858.4665641401,9.50469663427311,100.785185998216
"2021-06",2532.52000091763,0,22095.0014340807,11.9437656004554,162.83654111585
"2021-07",3445.42682409198,0,26860.2012037021,9.99240917499129,112.802093746396
"2021-08",2468.94872737402,0,22368.2846311922,12.7940267942391,181.22457106463
"2021-09",2015.59501873763,0,21621.5883417677,14.5888409780598,233.878643992402
"2021-10",1790.31617005601,0,18855.8559101795,15.3147952095025,264.885533230719
"2021-11",1552.307619619,0,17197.4251136019,16.7100606737569,315.815792020138
"2021-12",1871.43144091571,0,19638.1982298896,15.2135092095068,254.650084570194
"2021-13",1637.44108211164,1,16668.9985604103,17.3723802797275,338.61884602423
"2021-14",2219.83504259437,1,19572.0533762947,14.4635812646513,232.571133015742
"2021-15",2939.66235890364,2,23081.0741364463,12.4182382109823,171.343072860743
"2021-16",2378.60637563018,0,21398.4320875573,12.9853425797427,187.634576748601
"2021-17",2717.35946389425,2,21711.6580843761,12.5497940440121,174.216791770661
"2021-18",6471.84583895163,12,34268.4641502746,7.6672235408596,69.3273417327731
"2021-19",5824.51704501004,8,34134.6909958995,8.51236643620672,81.8530466961005
"2021-20",5124.39655667162,5,29151.1170882138,9.30515024868389,99.8173830485397
"2021-21",4991.03625479935,13,20792.5683344555,13.0613842008556,209.345062518824
"2021-22",5441.67676967052,157,24134.3759783181,11.8192864905768,156.792783407612
"2021-23",11351.8959597076,6324,19730.189020359,10.9398718995575,184.1796218772
"2021-24",9904.9668543585,1056,20063.107493539,9.89702856374103,139.207843258138
"2021-25",8021.52546370724,373,14293.072525563,13.4332129293352,296.661755030022
"2021-26",7986.69373635877,985,16772.9616576096,14.0922844977138,272.225099059141
"2021-27",7847.07115439414,5199,13675.9578344047,15.4773169322594,355.703318402034
"2021-28",6874.53480988426,4181,13373.3335347916,18.0322831766067,473.927133534217
"2021-29",5194.57458175675,178,16765.8236210233,15.3075065930908,297.871957844138
"2021-30",8227.966158205,18,20090.2053996635,10.3377371834921,168.36658783421
