"week","mean","median","sd","skewness","kurtosis"
"2019-49",2875.20293541809,25,16215.6991321365,11.7812940357406,187.258857929425
"2019-50",2825.66897889468,36,12718.2169662619,12.6518652423046,240.688146046271
"2019-51",3017.1522208858,30,14749.0629545469,12.0577039654522,208.954410579076
"2019-52",4071.02694140634,20,20644.0095173907,8.02362505247492,80.676482870544
"2020-01",2542.00891408196,21,13444.8695220961,12.0575443801948,213.685451296755
"2020-02",2925.26175069707,29,14283.6272108805,11.5138837312554,192.158506202297
"2020-03",3498.67555274499,29,17486.4645720375,9.93574708238911,133.364580764199
"2020-04",3922.35188773305,34,16887.3193396812,9.26583197410319,135.158515832793
"2020-05",3264.32016285123,31,15957.3816524774,10.502863669456,157.017307279162
"2020-06",3589.9407480237,41,16357.4785879966,9.99725317300743,145.383055635224
"2020-07",3529.50121600581,31,16282.599015213,9.36133822734186,126.752053902945
"2020-08",3149.90401965363,25,16859.0201489175,12.2690119324976,202.590801127953
"2020-09",2936.78142220872,22,16146.9247685211,10.5627478528125,151.69883616268
"2020-10",4911.19889555713,31,17538.3337370539,7.51244561894432,96.7671242106353
"2020-11",3662.20450175024,48,16259.0430838565,9.98086012511504,146.248507470143
"2020-12",3309.70867415536,43,16700.6733833678,10.3568266531584,148.940690836243
"2020-13",3524.51716600008,57,15966.0300450718,9.05903888291144,117.850007950974
"2020-14",5758.16773277199,65,18114.348150925,6.54562996561437,72.9942108049035
"2020-15",4214.38532666581,46,17858.5176147741,8.33607652195927,100.01101058909
"2020-16",4496.08451496214,54,17123.9019476334,8.85137582210373,130.334668066174
"2020-17",4791.06387240331,48,18986.5584816526,7.82990054192921,95.316219697172
"2020-18",5203.86027499474,87,18584.0298647559,7.60455948707879,97.3133057588284
"2020-19",5116.18081880926,83,17290.9394387563,7.97450754362927,101.081076127429
"2020-20",4047.16680258304,79,15800.2821270586,9.21912325741081,129.640116930892
"2020-21",3550.16332276415,102,15402.2961431546,11.2377819299959,182.88268087792
"2020-22",6403.89203384382,91,31069.2327457077,7.09351696407278,56.5511948256738
"2020-23",3295.22764862767,53,16322.2957330994,10.4733597141766,155.183106442121
"2020-24",4325.71689422736,69,15964.6991130284,8.18926107577365,105.61527379766
"2020-25",2654.91386510215,52,14789.7156372596,11.7643048215688,191.297626963399
"2020-26",3082.90409033832,55,16185.6356854432,11.0145184697359,163.503057418423
"2020-27",3289.41629751593,57,16508.8384879167,9.81800535072842,135.106583606962
"2020-28",3732.02800115355,46,18333.2754534775,9.08060517518212,117.050490164939
"2020-29",2595.78058955292,58,14724.3730830289,12.1661891508882,206.347743373546
"2020-30",2930.49692187705,78,14973.9072848468,10.5437417839616,156.878482056406
"2020-31",4114.82418479629,74,17953.5008636778,8.08157465100919,92.924034032204
"2020-32",3460.38778352223,87,16995.880189116,10.3174240142314,148.461894348193
"2020-33",3086.48625272907,57,17075.5764311142,10.7217671394485,155.502742287632
"2020-34",3499.14880596906,69,18807.7141788881,9.24020507603711,112.557534795374
"2020-35",3177.37474615391,70,15989.0989187047,10.1932216501468,148.088308331577
"2020-36",3347.74303601526,81,16532.2484534224,9.90812918005464,140.299917210009
"2020-37",2797.74968371591,61,16482.0698269154,13.0134288123762,230.41386431395
"2020-38",2839.65498555071,57,14751.7514015944,11.0999613809801,172.984803119572
"2020-39",3129.8660640804,73,21087.1071288203,14.3739579863743,250.77620969384
"2020-40",2470.26223165887,72,14923.8063564964,12.1539381188968,196.205298255913
"2020-41",2948.48943691877,64,18422.3186918814,12.9907795357535,224.515832802134
"2020-42",3620.91060805237,59,18645.0845329736,10.7256788230887,165.191565952293
"2020-43",3590.34072298576,81,18417.5423810836,9.5861698477039,123.986426945958
"2020-44",3387.675191386,83,17986.1344240777,9.36211556867596,116.101625153296
"2020-45",5154.81150451939,129,22846.4327922135,7.77385500032246,82.2692542246162
"2020-46",6402.21648820249,109,31018.7954890892,9.54726719529555,112.503525588684
"2020-47",6362.17198821162,88,26814.8741191799,6.77462064620221,60.7264535165126
"2020-48",5717.4761875613,92,25958.9403222466,7.51561815961854,74.4857785218902
"2020-49",4856.17287244179,97,24594.5756424844,8.79832329924443,101.018013763417
"2020-50",3817.3994080031,75,20624.4958897754,9.4964731438947,116.791581187555
"2020-51",6568.52052790546,98,28364.3265807951,6.65660838230616,58.0804811536813
"2020-52",6198.44587409158,107,27153.4156214972,7.38474699846075,72.0693800606984
"2020-53",8196.73533312545,122,31827.1491811983,6.29336438890893,52.6564633564168
"2021-01",8553.77650931254,85,34159.7794842351,5.95122270054079,46.1925897657591
"2021-02",8409.07863711929,109,34435.6719377265,5.82661733613957,43.6199517003494
"2021-03",5593.2197197984,108,28766.5283962045,8.55668273722968,91.0328446452422
"2021-04",4173.68505051887,83,23860.0988478862,9.92097941026648,123.172036857735
"2021-05",4610.64809925957,76,25730.3877532808,9.19230358324451,104.175081739568
"2021-06",5541.96844507284,81,27562.4343638222,7.78431528530479,77.1204979138025
"2021-07",5416.45573116485,78,27477.5484637568,8.05701268955143,81.99488010531
"2021-08",5522.59178675064,96,28617.2277197937,8.43545056905194,88.4186443735535
"2021-09",4510.9951180636,107,25606.8896796762,9.63969615157648,113.140646092535
"2021-10",5239.38485731947,108,27393.4987662313,9.12855819152188,104.889861598917
"2021-11",4300.2432912926,114,23650.5223933251,10.2685346415972,130.35473134909
"2021-12",4439.57631391281,126,23038.2729092365,10.6821913187883,143.208415741047
"2021-13",4171.55606736802,88,23284.0011031924,10.0971435078103,125.586824823798
"2021-14",4215.2778178081,105,24408.6812525471,10.4430548103962,131.848691831069
"2021-15",3655.45625009754,73,20962.502167467,10.4725054139552,139.518344946764
